Datum;Von;bis;MW;Onshore MW;Offshore MW
23.08.19;23:15;23:30;2373,61;2366,27;7,34
23.08.19;23:30;23:45;2339,88;2332,61;7,27
23.08.19;23:45;00:00;2309,71;2302,51;7,2
24.08.19;00:00;00:15;2014,67;2001,15;13,52
24.08.19;00:15;00:30;1951,48;1938,73;12,75
24.08.19;00:30;00:45;1885,23;1873,24;11,99
24.08.19;00:45;01:00;1791,84;1780,62;11,23
24.08.19;01:00;01:15;1700,73;1690,27;10,46
24.08.19;01:15;01:30;1600,98;1591,71;9,27
24.08.19;01:30;01:45;1504,12;1496,04;8,08
24.08.19;01:45;02:00;1443,61;1436,72;6,89
24.08.19;02:00;02:15;1402,92;1397,22;5,7
24.08.19;02:15;02:30;1354,12;1348,86;5,27
24.08.19;02:30;02:45;1304,53;1299,7;4,83
24.08.19;02:45;03:00;1255,42;1251,03;4,39
24.08.19;03:00;03:15;1201,98;1198,03;3,96
24.08.19;03:15;03:30;1176,42;1172,65;3,78
24.08.19;03:30;03:45;1151,78;1148,19;3,6
24.08.19;03:45;04:00;1129,13;1125,71;3,42
24.08.19;04:00;04:15;1108;1104,77;3,23
24.08.19;04:15;04:30;1104,01;1100,9;3,12
24.08.19;04:30;04:45;1099,7;1096,7;3
24.08.19;04:45;05:00;1095,74;1092,85;2,88
24.08.19;05:00;05:15;1091,5;1088,73;2,76
24.08.19;05:15;05:30;1092,7;1089,82;2,88
24.08.19;05:30;05:45;1094,87;1091,88;3
24.08.19;05:45;06:00;1098,06;1094,94;3,12
24.08.19;06:00;06:15;1068,16;1064,93;3,23
24.08.19;06:15;06:30;1087,52;1084,01;3,51
24.08.19;06:30;06:45;1105,22;1101,44;3,78
24.08.19;06:45;07:00;1119,31;1115,26;4,06
24.08.19;07:00;07:15;1125,14;1120,82;4,33
24.08.19;07:15;07:30;1101,49;1096,28;5,22
24.08.19;07:30;07:45;1076,54;1070,44;6,1
24.08.19;07:45;08:00;1050,33;1043,34;6,98
24.08.19;08:00;08:15;1025,91;1018,04;7,87
24.08.19;08:15;08:30;890,16;881,58;8,58
24.08.19;08:30;08:45;766,37;757,08;9,3
24.08.19;08:45;09:00;637,87;627,86;10,01
24.08.19;09:00;09:15;525,91;515,19;10,72
24.08.19;09:15;09:30;514,29;503,07;11,22
24.08.19;09:30;09:45;504,8;493,09;11,72
24.08.19;09:45;10:00;570,58;558,37;12,22
24.08.19;10:00;10:15;637,37;624,66;12,71
24.08.19;10:15;10:30;770,77;757,51;13,26
24.08.19;10:30;10:45;918,76;904,94;13,82
24.08.19;10:45;11:00;1033,9;1019,54;14,37
24.08.19;11:00;11:15;1155,84;1140,92;14,92
24.08.19;11:15;11:30;1297,34;1282;15,34
24.08.19;11:30;11:45;1443,78;1428,02;15,76
24.08.19;11:45;12:00;1528,83;1512,64;16,18
24.08.19;12:00;12:15;1609,28;1592,68;16,6
24.08.19;12:15;12:30;1672,81;1655,29;17,52
24.08.19;12:30;12:45;1736,04;1717,61;18,43
24.08.19;12:45;13:00;1796,73;1777,38;19,35
24.08.19;13:00;13:15;1856,77;1836,5;20,27
24.08.19;13:15;13:30;1893,57;1871,86;21,71
24.08.19;13:30;13:45;1930,04;1906,89;23,15
24.08.19;13:45;14:00;1969,78;1945,19;24,59
24.08.19;14:00;14:15;2006,57;1980,54;26,03
24.08.19;14:15;14:30;2029,88;2001,56;28,32
24.08.19;14:30;14:45;2053,02;2022,4;30,62
24.08.19;14:45;15:00;2073,5;2040,58;32,92
24.08.19;15:00;15:15;2094,29;2059,07;35,22
24.08.19;15:15;15:30;2141,31;2103,29;38,02
24.08.19;15:30;15:45;2187,44;2146,61;40,83
24.08.19;15:45;16:00;2232,75;2189,11;43,64
24.08.19;16:00;16:15;2276,87;2230,42;46,45
24.08.19;16:15;16:30;2330,14;2279,85;50,3
24.08.19;16:30;16:45;2384,66;2330,52;54,15
24.08.19;16:45;17:00;2437,29;2379,29;58
24.08.19;17:00;17:15;2488,93;2427,08;61,85
24.08.19;17:15;17:30;2562,8;2493,34;69,46
24.08.19;17:30;17:45;2637,31;2560,24;77,07
24.08.19;17:45;18:00;2714,61;2629,91;84,69
24.08.19;18:00;18:15;2793,26;2700,93;92,33
24.08.19;18:15;18:30;2864,86;2762,52;102,34
24.08.19;18:30;18:45;2935,74;2823,39;112,35
24.08.19;18:45;19:00;3002,56;2880,18;122,38
24.08.19;19:00;19:15;3064,86;2932,44;132,42
24.08.19;19:15;19:30;3174,33;3030,15;144,18
24.08.19;19:30;19:45;3284,41;3128,47;155,94
24.08.19;19:45;20:00;3401,65;3233,92;167,73
24.08.19;20:00;20:15;3525,79;3346,27;179,52
24.08.19;20:15;20:30;3670,03;3478,83;191,2
24.08.19;20:30;20:45;3819,71;3616,83;202,88
24.08.19;20:45;21:00;3975,75;3761,18;214,57
24.08.19;21:00;21:15;4132,58;3906,32;226,27
24.08.19;21:15;21:30;4216,41;3976,75;239,66
24.08.19;21:30;21:45;4303,07;4050;253,07
24.08.19;21:45;22:00;4391,11;4124,63;266,48
24.08.19;22:00;22:15;4541,78;4261,87;279,92
24.08.19;22:15;22:30;4567,98;4276,01;291,97
24.08.19;22:30;22:45;4592,58;4288,55;304,04
24.08.19;22:45;23:00;4617,9;4301,79;316,11
24.08.19;23:00;23:15;4649,96;4321,77;328,18
24.08.19;23:15;23:30;4593,16;4262,41;330,75
24.08.19;23:30;23:45;4538,51;4205,2;333,32
24.08.19;23:45;00:00;4484,39;4148,51;335,88
25.08.19;00:00;00:15;4373,81;4065,1;308,71
25.08.19;00:15;00:30;4308,47;3998,4;310,07
25.08.19;00:30;00:45;4241,76;3930,33;311,43
25.08.19;00:45;01:00;4144,67;3831,87;312,8
25.08.19;01:00;01:15;4046,58;3732,42;314,16
25.08.19;01:15;01:30;3968,57;3655,6;312,97
25.08.19;01:30;01:45;3892,81;3581,03;311,78
25.08.19;01:45;02:00;3857,73;3547,14;310,59
25.08.19;02:00;02:15;3845,36;3535,95;309,4
25.08.19;02:15;02:30;3775,81;3471,56;304,25
25.08.19;02:30;02:45;3707,92;3408,81;299,1
25.08.19;02:45;03:00;3690,73;3396,76;293,97
25.08.19;03:00;03:15;3571,76;3282,92;288,83
25.08.19;03:15;03:30;3509,86;3234,96;274,9
25.08.19;03:30;03:45;3448,16;3187,19;260,97
25.08.19;03:45;04:00;3421,78;3174,72;247,05
25.08.19;04:00;04:15;3397,37;3164,24;233,14
25.08.19;04:15;04:30;3401,28;3181,17;220,11
25.08.19;04:30;04:45;3404,61;3197,51;207,09
25.08.19;04:45;05:00;3414;3219,92;194,08
25.08.19;05:00;05:15;3423,62;3242,53;181,09
25.08.19;05:15;05:30;3428,56;3251,76;176,81
25.08.19;05:30;05:45;3431,05;3258,52;172,53
25.08.19;05:45;06:00;3417,97;3249,72;168,25
25.08.19;06:00;06:15;3357,62;3193,65;163,97
25.08.19;06:15;06:30;3333,18;3170,06;163,12
25.08.19;06:30;06:45;3306,93;3144,66;162,27
25.08.19;06:45;07:00;3266,85;3105,43;161,41
25.08.19;07:00;07:15;3220,21;3059,65;160,56
25.08.19;07:15;07:30;3106,1;2947,1;159
25.08.19;07:30;07:45;2987,58;2830,14;157,44
25.08.19;07:45;08:00;2736,28;2580,39;155,88
25.08.19;08:00;08:15;2500,47;2346,14;154,33
25.08.19;08:15;08:30;2197,15;2042,04;155,11
25.08.19;08:30;08:45;1918,89;1762,99;155,9
25.08.19;08:45;09:00;1717,88;1561,19;156,69
25.08.19;09:00;09:15;1533,47;1375,99;157,48
25.08.19;09:15;09:30;1418,07;1259,06;159,01
25.08.19;09:30;09:45;1312,09;1151,54;160,55
25.08.19;09:45;10:00;1286,6;1124,51;162,09
25.08.19;10:00;10:15;1260,34;1096,7;163,63
25.08.19;10:15;10:30;1269,69;1104,83;164,85
25.08.19;10:30;10:45;1279,88;1113,81;166,07
25.08.19;10:45;11:00;1315,17;1147,88;167,3
25.08.19;11:00;11:15;1348,78;1180,27;168,52
25.08.19;11:15;11:30;1450,35;1279,03;171,32
25.08.19;11:30;11:45;1554,04;1379,91;174,13
25.08.19;11:45;12:00;1646,16;1469,21;176,95
25.08.19;12:00;12:15;1740,26;1560,5;179,76
25.08.19;12:15;12:30;1830,03;1646,49;183,54
25.08.19;12:30;12:45;1920,57;1733,26;187,32
25.08.19;12:45;13:00;1965,83;1774,73;191,1
25.08.19;13:00;13:15;2010,78;1815,9;194,89
25.08.19;13:15;13:30;2036,6;1836,92;199,67
25.08.19;13:30;13:45;2062,28;1857,81;204,47
25.08.19;13:45;14:00;2057,45;1848,19;209,26
25.08.19;14:00;14:15;2050,22;1836,16;214,06
25.08.19;14:15;14:30;2045,12;1818,75;226,37
25.08.19;14:30;14:45;2040,54;1801,86;238,68
25.08.19;14:45;15:00;2045,55;1794,55;251
25.08.19;15:00;15:15;2051,5;1788,18;263,32
25.08.19;15:15;15:30;2081,57;1804,46;277,12
25.08.19;15:30;15:45;2111,5;1820,58;290,92
25.08.19;15:45;16:00;2135,35;1830,64;304,72
25.08.19;16:00;16:15;2158,58;1840,07;318,52
25.08.19;16:15;16:30;2149,51;1810,12;339,4
25.08.19;16:30;16:45;2138,61;1778,33;360,28
25.08.19;16:45;17:00;2151,55;1770,4;381,16
25.08.19;17:00;17:15;2160,3;1758,26;402,04
25.08.19;17:15;17:30;2206,27;1786,35;419,92
25.08.19;17:30;17:45;2246,6;1808,81;437,79
25.08.19;17:45;18:00;2337,17;1881,5;455,67
25.08.19;18:00;18:15;2429,37;1955,83;473,54
25.08.19;18:15;18:30;2528,46;2035,31;493,16
25.08.19;18:30;18:45;2628,72;2115,95;512,77
25.08.19;18:45;19:00;2726,16;2193,77;532,38
25.08.19;19:00;19:15;2819,09;2267,09;552,01
25.08.19;19:15;19:30;2964,98;2397,39;567,59
25.08.19;19:30;19:45;3116,93;2533,74;583,19
25.08.19;19:45;20:00;3249,91;2651,12;598,78
25.08.19;20:00;20:15;3402,54;2788,16;614,38
25.08.19;20:15;20:30;3561,19;2950,03;611,17
25.08.19;20:30;20:45;3726,36;3118,41;607,96
25.08.19;20:45;21:00;3838,55;3233,8;604,75
25.08.19;21:00;21:15;3949,81;3348,27;601,54
25.08.19;21:15;21:30;4020,63;3436,88;583,74
25.08.19;21:30;21:45;4096,43;3530,48;565,95
25.08.19;21:45;22:00;4135,74;3587,58;548,16
25.08.19;22:00;22:15;4193,36;3663;530,37
25.08.19;22:15;22:30;4189,11;3681,12;507,99
25.08.19;22:30;22:45;4185,91;3700,3;485,61
25.08.19;22:45;23:00;4139,74;3676,5;463,23
25.08.19;23:00;23:15;4101,78;3660,92;440,86
25.08.19;23:15;23:30;4000,69;3582,04;418,65
25.08.19;23:30;23:45;3904;3507,54;396,46
25.08.19;23:45;00:00;3814,34;3440,06;374,28
26.08.19;00:00;00:15;3955,74;3575,26;380,48
26.08.19;00:15;00:30;3782,46;3418,67;363,8
26.08.19;00:30;00:45;3610,89;3263,77;347,13
26.08.19;00:45;01:00;3464,66;3134,2;330,46
26.08.19;01:00;01:15;3317,96;3004,16;313,81
26.08.19;01:15;01:30;3190,84;2893,45;297,39
26.08.19;01:30;01:45;3067,81;2786,84;280,97
26.08.19;01:45;02:00;2939,72;2675,17;264,55
26.08.19;02:00;02:15;2834,75;2586,62;248,13
26.08.19;02:15;02:30;2731,17;2489,75;241,41
26.08.19;02:30;02:45;2628,91;2394,21;234,7
26.08.19;02:45;03:00;2521,62;2293,64;227,98
26.08.19;03:00;03:15;2371,95;2150,67;221,28
26.08.19;03:15;03:30;2281,24;2065,72;215,53
26.08.19;03:30;03:45;2190;1980,22;209,78
26.08.19;03:45;04:00;2086,53;1882,49;204,04
26.08.19;04:00;04:15;1986,08;1787,78;198,3
26.08.19;04:15;04:30;1917,88;1724,82;193,06
26.08.19;04:30;04:45;1848,57;1660,75;187,82
26.08.19;04:45;05:00;1785,73;1603,14;182,59
26.08.19;05:00;05:15;1722,89;1545,52;177,37
26.08.19;05:15;05:30;1705,6;1533,26;172,35
26.08.19;05:30;05:45;1688,43;1521,09;167,34
26.08.19;05:45;06:00;1673,77;1511,44;162,34
26.08.19;06:00;06:15;1633,01;1475,67;157,34
26.08.19;06:15;06:30;1621,75;1468,82;152,92
26.08.19;06:30;06:45;1608,96;1460,45;148,51
26.08.19;06:45;07:00;1595,85;1451,75;144,1
26.08.19;07:00;07:15;1574,21;1434,51;139,7
26.08.19;07:15;07:30;1495,94;1356,95;138,99
26.08.19;07:30;07:45;1411,48;1273,19;138,29
26.08.19;07:45;08:00;1209,32;1071,71;137,6
26.08.19;08:00;08:15;1026,13;889,21;136,92
26.08.19;08:15;08:30;801,44;665,43;136,02
26.08.19;08:30;08:45;608,46;473,35;135,12
26.08.19;08:45;09:00;447,6;313,38;134,22
26.08.19;09:00;09:15;323,11;189,79;133,32
26.08.19;09:15;09:30;296,56;165,74;130,82
26.08.19;09:30;09:45;275,49;147,17;128,32
26.08.19;09:45;10:00;289,12;163,3;125,82
26.08.19;10:00;10:15;298,38;175,06;123,31
26.08.19;10:15;10:30;311,68;192,12;119,56
26.08.19;10:30;10:45;326,98;211,18;115,8
26.08.19;10:45;11:00;379,62;267,57;112,04
26.08.19;11:00;11:15;432,75;324,47;108,29
26.08.19;11:15;11:30;500,84;390,81;110,04
26.08.19;11:30;11:45;574,98;463,19;111,79
26.08.19;11:45;12:00;673,26;559,72;113,55
26.08.19;12:00;12:15;781,64;666,33;115,31
26.08.19;12:15;12:30;872,03;752,57;119,46
26.08.19;12:30;12:45;967,52;843,9;123,62
26.08.19;12:45;13:00;1009,28;881,5;127,78
26.08.19;13:00;13:15;1050,05;918,09;131,96
26.08.19;13:15;13:30;1067,28;930,62;136,66
26.08.19;13:30;13:45;1084,85;943,49;141,37
26.08.19;13:45;14:00;1107,92;961,84;146,08
26.08.19;14:00;14:15;1128,91;978,12;150,79
26.08.19;14:15;14:30;1133,01;970,99;162,02
26.08.19;14:30;14:45;1138,62;965,37;173,25
26.08.19;14:45;15:00;1167,21;982,72;184,49
26.08.19;15:00;15:15;1198,25;1002,52;195,73
26.08.19;15:15;15:30;1219,95;1010,47;209,48
26.08.19;15:30;15:45;1240,85;1017,62;223,23
26.08.19;15:45;16:00;1272,05;1035,06;236,99
26.08.19;16:00;16:15;1304,76;1053,99;250,76
26.08.19;16:15;16:30;1348,32;1085,8;262,53
26.08.19;16:30;16:45;1393,07;1118,78;274,29
26.08.19;16:45;17:00;1440,65;1154,59;286,06
26.08.19;17:00;17:15;1486,73;1188,9;297,82
26.08.19;17:15;17:30;1515,65;1201,37;314,28
26.08.19;17:30;17:45;1542,56;1211,82;330,74
26.08.19;17:45;18:00;1561,84;1214,64;347,2
26.08.19;18:00;18:15;1581,71;1218,04;363,66
26.08.19;18:15;18:30;1608,22;1231,78;376,44
26.08.19;18:30;18:45;1630,69;1241,47;389,22
26.08.19;18:45;19:00;1636,38;1234,39;402
26.08.19;19:00;19:15;1634,9;1220,14;414,77
26.08.19;19:15;19:30;1657,61;1233,13;424,48
26.08.19;19:30;19:45;1678,48;1244,3;434,18
26.08.19;19:45;20:00;1781,31;1337,43;443,88
26.08.19;20:00;20:15;1895,06;1441,47;453,59
26.08.19;20:15;20:30;2047,77;1590,22;457,54
26.08.19;20:30;20:45;2212,1;1750,6;461,5
26.08.19;20:45;21:00;2322,4;1856,95;465,45
26.08.19;21:00;21:15;2440,2;1970,8;469,41
26.08.19;21:15;21:30;2545,15;2075,93;469,22
26.08.19;21:30;21:45;2654,91;2185,87;469,04
26.08.19;21:45;22:00;2684,87;2216,01;468,86
26.08.19;22:00;22:15;2723,07;2254,38;468,69
26.08.19;22:15;22:30;2715,56;2245,75;469,81
26.08.19;22:30;22:45;2709,13;2238,19;470,94
26.08.19;22:45;23:00;2683,23;2211,17;472,07
26.08.19;23:00;23:15;2660,34;2187,15;473,19
26.08.19;23:15;23:30;2635,38;2167,83;467,55
26.08.19;23:30;23:45;2612,34;2150,41;461,92
26.08.19;23:45;00:00;2563,95;2107,64;456,31
27.08.19;00:00;00:15;2395,9;2084,34;311,56
27.08.19;00:15;00:30;2327,29;2028,41;298,88
27.08.19;00:30;00:45;2256,5;1970,3;286,2
27.08.19;00:45;01:00;2173,82;1900,31;273,52
27.08.19;01:00;01:15;2092,87;1832,03;260,84
27.08.19;01:15;01:30;1994,47;1744,18;250,29
27.08.19;01:30;01:45;1905,19;1665,46;239,74
27.08.19;01:45;02:00;1804,08;1574,89;229,19
27.08.19;02:00;02:15;1724,62;1505,97;218,65
27.08.19;02:15;02:30;1652,17;1434,87;217,3
27.08.19;02:30;02:45;1581,79;1365,84;215,95
27.08.19;02:45;03:00;1547,05;1332,45;214,6
27.08.19;03:00;03:15;1511,86;1298,6;213,25
27.08.19;03:15;03:30;1478,41;1270,26;208,16
27.08.19;03:30;03:45;1444,88;1241,82;203,07
27.08.19;03:45;04:00;1403,23;1205,25;197,98
27.08.19;04:00;04:15;1363,12;1170,22;192,89
27.08.19;04:15;04:30;1336,48;1150,99;185,49
27.08.19;04:30;04:45;1309,87;1131,78;178,09
27.08.19;04:45;05:00;1291,9;1121,2;170,7
27.08.19;05:00;05:15;1273,14;1109,83;163,31
27.08.19;05:15;05:30;1255,2;1095,86;159,34
27.08.19;05:30;05:45;1239,14;1083,77;155,38
27.08.19;05:45;06:00;1226,34;1074,91;151,43
27.08.19;06:00;06:15;1192,27;1044,78;147,49
27.08.19;06:15;06:30;1214,15;1066,75;147,4
27.08.19;06:30;06:45;1234,04;1086,72;147,32
27.08.19;06:45;07:00;1237,29;1090,05;147,24
27.08.19;07:00;07:15;1232,46;1085,3;147,16
27.08.19;07:15;07:30;1210,82;1063,68;147,14
27.08.19;07:30;07:45;1187,95;1040,84;147,11
27.08.19;07:45;08:00;1122,91;975,82;147,09
27.08.19;08:00;08:15;1059,9;912,84;147,06
27.08.19;08:15;08:30;893,79;742,5;151,29
27.08.19;08:30;08:45;743,71;588,2;155,51
27.08.19;08:45;09:00;604,95;445,21;159,74
27.08.19;09:00;09:15;489,5;325,54;163,97
27.08.19;09:15;09:30;450,52;286,75;163,78
27.08.19;09:30;09:45;418,15;254,56;163,58
27.08.19;09:45;10:00;434,9;271,5;163,4
27.08.19;10:00;10:15;449,82;286,61;163,21
27.08.19;10:15;10:30;484,35;319,75;164,6
27.08.19;10:30;10:45;521,43;355,43;166
27.08.19;10:45;11:00;598,77;431,36;167,41
27.08.19;11:00;11:15;678,68;509,86;168,82
27.08.19;11:15;11:30;754,39;584,36;170,02
27.08.19;11:30;11:45;833,66;662,43;171,23
27.08.19;11:45;12:00;917,32;744,88;172,44
27.08.19;12:00;12:15;1004,36;830,7;173,66
27.08.19;12:15;12:30;1077,29;896,5;180,79
27.08.19;12:30;12:45;1151,19;963,27;187,92
27.08.19;12:45;13:00;1219,02;1023,96;195,06
27.08.19;13:00;13:15;1287,59;1085,39;202,2
27.08.19;13:15;13:30;1340,72;1133,97;206,75
27.08.19;13:30;13:45;1394,72;1183,41;211,31
27.08.19;13:45;14:00;1415,95;1200,09;215,86
27.08.19;14:00;14:15;1433,79;1213,37;220,42
27.08.19;14:15;14:30;1453,89;1214,56;239,33
27.08.19;14:30;14:45;1475,19;1216,95;258,24
27.08.19;14:45;15:00;1478,51;1201,34;277,17
27.08.19;15:00;15:15;1485,6;1189,49;296,1
27.08.19;15:15;15:30;1502,34;1187,31;315,04
27.08.19;15:30;15:45;1522,08;1188,11;333,97
27.08.19;15:45;16:00;1538,59;1185,68;352,92
27.08.19;16:00;16:15;1555,48;1183,62;371,87
27.08.19;16:15;16:30;1570,85;1179,16;391,69
27.08.19;16:30;16:45;1589,04;1177,52;411,52
27.08.19;16:45;17:00;1612,49;1181,14;431,35
27.08.19;17:00;17:15;1635,58;1184,4;451,18
27.08.19;17:15;17:30;1657,43;1188,29;469,14
27.08.19;17:30;17:45;1680,86;1193,76;487,1
27.08.19;17:45;18:00;1707,2;1202,14;505,06
27.08.19;18:00;18:15;1733,92;1210,89;523,03
27.08.19;18:15;18:30;1776,74;1233,36;543,38
27.08.19;18:30;18:45;1819,88;1256,14;563,74
27.08.19;18:45;19:00;1888,33;1304,2;584,13
27.08.19;19:00;19:15;1955,13;1350,61;604,52
27.08.19;19:15;19:30;2045,55;1418,07;627,48
27.08.19;19:30;19:45;2138,05;1487,61;650,44
27.08.19;19:45;20:00;2232,92;1559,54;673,38
27.08.19;20:00;20:15;2331,17;1634,86;696,32
27.08.19;20:15;20:30;2401,65;1714,5;687,15
27.08.19;20:30;20:45;2471,51;1793,53;677,98
27.08.19;20:45;21:00;2546,42;1877,56;668,85
27.08.19;21:00;21:15;2626,29;1966,55;659,74
27.08.19;21:15;21:30;2667,6;2016,63;650,97
27.08.19;21:30;21:45;2710,5;2068,32;642,18
27.08.19;21:45;22:00;2753,37;2119,94;633,43
27.08.19;22:00;22:15;2825,69;2201,01;624,68
27.08.19;22:15;22:30;2809,16;2212,03;597,13
27.08.19;22:30;22:45;2794,18;2224,58;569,6
27.08.19;22:45;23:00;2781,07;2238,98;542,09
27.08.19;23:00;23:15;2772,12;2257,5;514,61
27.08.19;23:15;23:30;2721,03;2225,6;495,43
27.08.19;23:30;23:45;2672,62;2196,36;476,25
27.08.19;23:45;00:00;2626,09;2169;457,08
28.08.19;00:00;00:15;2516,91;2000,14;516,77
28.08.19;00:15;00:30;2438,89;1947,36;491,53
28.08.19;00:30;00:45;2363,18;1896,89;466,29
28.08.19;00:45;01:00;2298,58;1857,51;441,08
28.08.19;01:00;01:15;2234,21;1818,3;415,91
28.08.19;01:15;01:30;2183,35;1788,24;395,12
28.08.19;01:30;01:45;2131,97;1757,63;374,34
28.08.19;01:45;02:00;2056,51;1702,95;353,56
28.08.19;02:00;02:15;2005,3;1672,52;332,78
28.08.19;02:15;02:30;1974,6;1651,73;322,86
28.08.19;02:30;02:45;1943,61;1630,63;312,98
28.08.19;02:45;03:00;1915,76;1612,63;303,13
28.08.19;03:00;03:15;1857,83;1564,52;293,31
28.08.19;03:15;03:30;1842,3;1554,65;287,64
28.08.19;03:30;03:45;1827,72;1545,69;282,03
28.08.19;03:45;04:00;1821,11;1544,66;276,45
28.08.19;04:00;04:15;1816,94;1546,01;270,92
28.08.19;04:15;04:30;1833,32;1555,87;277,45
28.08.19;04:30;04:45;1850,18;1566,18;284
28.08.19;04:45;05:00;1870,49;1579,93;290,56
28.08.19;05:00;05:15;1890,61;1593,46;297,15
28.08.19;05:15;05:30;1874,29;1572,76;301,53
28.08.19;05:30;05:45;1859,07;1553,14;305,94
28.08.19;05:45;06:00;1852,33;1541,96;310,37
28.08.19;06:00;06:15;1829,65;1514,81;314,84
28.08.19;06:15;06:30;1826,23;1512,08;314,15
28.08.19;06:30;06:45;1820,43;1506,92;313,51
28.08.19;06:45;07:00;1771,11;1458,16;312,95
28.08.19;07:00;07:15;1714,99;1402,52;312,47
28.08.19;07:15;07:30;1627,68;1314,04;313,63
28.08.19;07:30;07:45;1540,85;1226,02;314,84
28.08.19;07:45;08:00;1428,86;1112,76;316,1
28.08.19;08:00;08:15;1322,18;1004,74;317,44
28.08.19;08:15;08:30;1120,91;809,3;311,6
28.08.19;08:30;08:45;939,92;634,15;305,77
28.08.19;08:45;09:00;809,25;509,31;299,94
28.08.19;09:00;09:15;694,36;400,25;294,11
28.08.19;09:15;09:30;671,7;384,36;287,34
28.08.19;09:30;09:45;650,96;370,35;280,62
28.08.19;09:45;10:00;647,42;373,47;273,94
28.08.19;10:00;10:15;641,13;373,83;267,31
28.08.19;10:15;10:30;660,95;393,34;267,61
28.08.19;10:30;10:45;678;410,06;267,94
28.08.19;10:45;11:00;696,63;428,36;268,27
28.08.19;11:00;11:15;712,57;443,95;268,62
28.08.19;11:15;11:30;721,94;459,34;262,6
28.08.19;11:30;11:45;730,71;474,12;256,58
28.08.19;11:45;12:00;737,58;487,01;250,57
28.08.19;12:00;12:15;744,08;499,53;244,55
28.08.19;12:15;12:30;751,3;515,47;235,83
28.08.19;12:30;12:45;758,27;531,16;227,11
28.08.19;12:45;13:00;765,02;546,62;218,4
28.08.19;13:00;13:15;772,24;562,56;209,68
28.08.19;13:15;13:30;777,68;574,47;203,21
28.08.19;13:30;13:45;785,04;588,3;196,74
28.08.19;13:45;14:00;792,08;601,81;190,28
28.08.19;14:00;14:15;798,24;614,43;183,81
28.08.19;14:15;14:30;780,37;605,03;175,33
28.08.19;14:30;14:45;765,04;598,18;166,86
28.08.19;14:45;15:00;754,07;595,68;158,39
28.08.19;15:00;15:15;747,4;597,48;149,92
28.08.19;15:15;15:30;738,58;592,49;146,08
28.08.19;15:30;15:45;730,78;588,51;142,27
28.08.19;15:45;16:00;724,73;586,26;138,47
28.08.19;16:00;16:15;717,92;583,24;134,68
28.08.19;16:15;16:30;720,86;589,58;131,28
28.08.19;16:30;16:45;727,43;599,53;127,9
28.08.19;16:45;17:00;736,4;611,84;124,56
28.08.19;17:00;17:15;744,82;623,6;121,22
28.08.19;17:15;17:30;726,2;601,99;124,21
28.08.19;17:30;17:45;710,31;583,1;127,21
28.08.19;17:45;18:00;698,7;568,48;130,22
28.08.19;18:00;18:15;687,53;554,3;133,23
28.08.19;18:15;18:30;703,31;557,03;146,29
28.08.19;18:30;18:45;717,99;558,63;159,36
28.08.19;18:45;19:00;730,23;557,75;172,48
28.08.19;19:00;19:15;740,93;555,31;185,62
28.08.19;19:15;19:30;741,07;554,61;186,46
28.08.19;19:30;19:45;742,44;555,12;187,32
28.08.19;19:45;20:00;746,38;558,18;188,2
28.08.19;20:00;20:15;755,78;566,68;189,1
28.08.19;20:15;20:30;800,72;621,93;178,79
28.08.19;20:30;20:45;845,53;677,05;168,48
28.08.19;20:45;21:00;891,28;733,1;158,18
28.08.19;21:00;21:15;939,14;791,27;147,88
28.08.19;21:15;21:30;930,44;788,37;142,08
28.08.19;21:30;21:45;927,75;791,46;136,28
28.08.19;21:45;22:00;927,11;796,62;130,49
28.08.19;22:00;22:15;932,16;807,46;124,7
28.08.19;22:15;22:30;955,14;836,52;118,63
28.08.19;22:30;22:45;977,85;865,28;112,56
28.08.19;22:45;23:00;998,02;891,52;106,5
28.08.19;23:00;23:15;1022,06;921,6;100,45
28.08.19;23:15;23:30;1048,76;952,42;96,34
28.08.19;23:30;23:45;1076,64;984,4;92,24
28.08.19;23:45;00:00;1105,19;1017,04;88,15
29.08.19;00:00;00:15;1896,53;1629,71;266,82
29.08.19;00:15;00:30;1796,7;1549,58;247,12
29.08.19;00:30;00:45;1697,29;1469,86;227,43
29.08.19;00:45;01:00;1608,4;1400,66;207,74
29.08.19;01:00;01:15;1523,79;1335,73;188,06
29.08.19;01:15;01:30;1528,19;1343,31;184,89
29.08.19;01:30;01:45;1530,35;1348,62;181,72
29.08.19;01:45;02:00;1514,44;1335,88;178,56
29.08.19;02:00;02:15;1525,88;1350,49;175,39
29.08.19;02:15;02:30;1470,02;1302,5;167,52
29.08.19;02:30;02:45;1415,04;1255,37;159,66
29.08.19;02:45;03:00;1372,56;1220,75;151,8
29.08.19;03:00;03:15;1296,46;1152,51;143,95
29.08.19;03:15;03:30;1250,15;1123,18;126,97
29.08.19;03:30;03:45;1205,85;1095,84;110,01
29.08.19;03:45;04:00;1189,22;1096,15;93,06
29.08.19;04:00;04:15;1174,94;1098,81;76,14
29.08.19;04:15;04:30;1192,03;1113,16;78,88
29.08.19;04:30;04:45;1209,58;1127,96;81,62
29.08.19;04:45;05:00;1227,44;1143,06;84,38
29.08.19;05:00;05:15;1244,91;1157,76;87,15
29.08.19;05:15;05:30;1261,38;1173,08;88,3
29.08.19;05:30;05:45;1277,2;1187,74;89,46
29.08.19;05:45;06:00;1285,45;1194,82;90,63
29.08.19;06:00;06:15;1308,45;1216,64;91,8
